image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistANG,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration,type,roi,texture3d_mean_autoc,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d,neighbor3d,bin_num3d
appliedMASKiso_shg_1mgml_roi1_8bit.ome,20,105.8415188,47.677125,0.920631875,3.54315625,132.61,41.303,0.929865,3.53705,16,56.21193644,19.52261729,0.043637954,0.615535861,20,1512,84.6885,1190,33,36.0606,6,0.9998,0.0163,0.0112,0.1668,131072,0.62500155,266.0072632,0.44221282,6.677172184,7.812958717,314.2463989,0.776843488,0.638121188,241.8169861,0.489913583,6.02224493,5.777492523,238.3300476,0.804013968,0.257552356,192.1114044,0.201920614,4.808390617,7.119751453,270.0918884,0.173001155,1mgml,shg,roi1,2376.176056,46354.81024,30412.89774,502.3423307,65376.67123,63244.29911,3030.527833,1770.890591,1449.926804,62986.10963,4643.091547,4642.369269,4432.520395,4473.396779,57812.10225,2839.67142,4252.533788,3926.243051,63172.91589,2062.318512,975.3746436,642,51238,30146,11,65535,65408,896,472,118,65140,1529,1534,1396,1420,57812,138,1558,1159,65369,1084,22,4657.167232,3521.512733,16912.42314,2899.65249,1665.736889,1166.329378,5929.66059,5518.20413,4016.657177,5872.847079,7946.638471,7936.392602,7766.127681,7803.648823,77.38781512,6095.222448,6848.519982,7175.562293,5971.875967,2474.939918,3447.07714,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,21,112.6792,53.45109091,0.923221818,3.873536364,133.67,50.155,0.9452,3.8597,11,55.1421044,19.81616602,0.038055178,0.734617277,21,1427,89.8521,1070,34,31.4706,6,1.0187,0.0164,0.0123,0.197,131072,0.620768189,280.6138916,0.487653762,6.882240772,8.477125168,368.2321167,0.773028672,0.65690434,248.5957184,0.545336306,5.942938805,6.117301464,271.6474304,0.815669835,0.261340857,197.4993439,0.200994581,4.903108597,7.661001682,313.835968,0.177594006,1mgml,shg,roi1,2390.163372,45863.41307,30261.20683,593.2654078,65362.51615,63305.37592,3024.488527,1783.197132,1300.150453,63077.8444,4524.739303,4522.169975,4345.830025,4381.172102,57811.69791,2478.772595,4041.054305,3893.545803,63253.32218,2128.653415,940.7365404,611,51210,30111,10,65535,65400,855,452,106,65132,1460,1458,1328,1350,57812,138,1512,1102,65361,1036,23,4772.258406,3638.03745,16436.51649,2715.051502,2227.357592,1408.492081,5799.152283,5602.177655,3710.266197,5646.389437,7746.730935,7730.73281,7629.839103,7656.066984,91.04341718,5950.15628,6400.836623,7178.968102,5776.626764,2620.552911,3672.344572,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,22,113.1404308,57.63684615,0.918003846,3.576438462,133.96,43.077,0.93977,3.5027,13,51.28513395,34.75993339,0.056208877,0.869725977,22,1465,87.4696,1180,47,25.1064,4,1.0072,0.0042,0.0136,0.2416,131072,0.610951483,308.9841309,0.518451631,7.321343422,9.142482758,418.4100952,0.765914381,0.660469174,264.928833,0.595102072,6.163402557,6.623230934,352.1058655,0.816858411,0.263493448,221.1333618,0.193989366,5.266962528,7.782909393,329.5795288,0.179465786,1mgml,shg,roi1,2432.984973,45659.10355,30266.93141,540.5270513,65372.39262,63347.9641,3105.976873,1855.701328,1184.83327,63154.54052,4441.990908,4436.953024,4302.946162,4331.413893,57812.21204,2084.224327,3832.735433,3906.058694,63313.88847,2194.271867,833.3405717,670,51218.5,30098,13,65535,65384,916,483,119,65120,1581,1587,1450,1476,57812,138,1605,1203,65345,1121,19,4777.740564,3772.219876,16257.23943,2683.705493,1906.48629,1243.008097,5558.062033,5713.518113,3263.398714,5333.361893,7412.456495,7391.157783,7385.625494,7395.835979,84.60954911,5340.914052,5871.000304,7070.227877,5504.644327,2733.441986,3122.07081,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,23,114.12241,61.0754,0.927663,3.61998,132.62,42.559,0.92495,3.6753,10,58.01483743,41.63978666,0.018488811,0.637701138,23,1207,106.594,983,28,35.1071,3,1.038,0.0143,0.0136,0.3019,131072,0.645710588,299.2710876,0.551146686,6.718218803,8.750329018,444.5238037,0.793225944,0.691675365,275.9942017,0.619389474,5.874459743,6.647320271,387.2285767,0.836256623,0.244121924,206.3861084,0.195675299,4.750433445,7.266200066,345.1614075,0.157771304,1mgml,shg,roi1,2417.000658,44448.52621,30303.63376,393.6611213,65414.41381,63555.19938,3175.602015,1957.014008,970.5295246,63408.40027,4168.160706,4157.877925,4096.584174,4113.076293,57813.15025,2551.89816,3445.121688,3792.562013,63544.84041,2320.483362,612.165636,660,51104,30146,13,65535,65413,957,514,112,65148,1523,1526,1410,1433,57813,138,1512,1180,65375,1111,17,4645.446072,3898.311378,16036.31418,2581.559292,1522.815022,986.2778831,4959.268694,5660.190557,2553.435962,4647.434132,6764.234409,6737.04558,6835.788004,6828.021677,93.29078287,5769.257037,5079.975049,6690.577713,4858.096387,3096.064269,2458.871557,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,24,125.7546455,59.47872727,0.945283636,3.947463636,144.46,50.172,0.95715,3.7195,11,53.15416964,29.27535052,0.036875321,0.651077224,24,1435,89.3401,1151,24,47.9583,6,1.0623,0.0152,0.0144,0.298,131072,0.640390873,303.1476746,0.530840814,6.903441429,8.711336136,418.4485779,0.787399709,0.699850202,248.6699219,0.589606285,5.516473293,5.75666666,277.1778259,0.840339899,0.253459096,222.8420258,0.182003945,5.148588181,7.714739323,347.5628052,0.168530449,1mgml,shg,roi1,2503.767859,44587.52302,30272.32075,337.1703652,65424.89408,63553.0474,3310.42298,2027.041056,938.7102994,63420.59135,4253.772999,4243.181843,4199.038182,4212.896687,57812.75228,2987.766026,3459.511913,3907.46013,63549.64447,2456.379465,571.844208,668,51052,30146,12,65535,65421,1039,544,110,65156,1520,1526,1408,1429.5,57813,138,1512,1185,65384,1136,20,4636.114917,3838.324089,16543.97492,2554.511195,1396.789344,923.4933431,4837.047583,5651.908376,2329.507933,4498.132822,6686.53748,6659.402687,6785.41363,6773.231597,80.48177069,6556.700822,4954.328416,6660.434799,4722.37878,3248.888336,2246.398785,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,25,111.7994111,54.95427778,0.933762222,3.803805556,125.895,53.941,0.94305,3.86175,18,53.00250667,19.20282335,0.034039711,0.951442055,25,1720,74.2052,1403,38,36.9211,6,1.0943,0.0163,0.0156,0.253,131072,0.630370796,287.3432617,0.527044415,6.838097572,8.635558128,372.3782043,0.779953539,0.689199328,240.4442902,0.583470464,5.496174812,5.958334923,280.7283936,0.8345716,0.257144928,210.2262421,0.164003685,5.074357986,7.763520241,300.6400146,0.174532577,1mgml,shg,roi1,2579.039773,44810.47112,30289.6999,313.1694536,65423.63802,63453.78313,3437.664043,2079.693284,1020.956415,63317.8228,4443.711591,4434.373251,4379.07828,4394.985001,57812.85896,2851.02838,3599.593188,4058.083003,63447.87695,2490.679946,615.9309943,681,51060.5,30146,14,65535,65431,1120,585,112,65162,1538,1534,1435,1454,57813,138,1488,1213,65393,1159,29,4589.305913,3704.327266,16762.25068,2607.136353,1353.691068,919.8405282,4908.720555,5597.413269,2389.417124,4583.937344,6828.677556,6805.000112,6899.250282,6892.47281,81.42653695,6144.626331,5082.051625,6710.921704,4799.814585,3159.589003,2321.84077,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,26,101.2683308,77.14407692,0.930235385,3.6183,118.12,67.606,0.93378,3.5575,13,55.72558063,36.1472518,0.029975478,0.67944426,26,1835,69.4294,1520,34,44.7059,8,1.1042,0.0105,0.0158,0.2969,131072,0.632434309,289.9737244,0.510495305,6.826078892,8.317221642,353.0169678,0.781508565,0.693394482,233.5070648,0.565858901,5.401686192,5.931205273,278.1686401,0.836823881,0.253506124,216.7146149,0.162514806,5.097551346,7.517541409,282.4767151,0.173518136,1mgml,shg,roi1,2574.173111,44955.9237,30318.44649,259.3532457,65433.14583,63459.34927,3433.940422,2075.371702,1022.893743,63328.14243,4433.328055,4423.72732,4381.348959,4395.17195,57812.48776,2877.383743,3555.279005,4060.408988,63453.95182,2490.655428,613.0699977,636,50887,30146,11,65535,65447,1140,606,106,65176,1416,1412,1317,1335,57813,138,1372,1120,65409,1091,37,4466.434164,3644.918631,17015.89152,2672.009258,1023.61249,751.6033759,4791.507725,5453.294639,2379.3421,4475.202916,6740.926404,6715.756221,6796.983553,6792.402209,66.0240502,6559.969189,5059.290174,6585.319797,4693.150523,3125.759897,2065.434168,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,27,114.9171905,60.9707619,0.918769048,3.589509524,130.03,56.376,0.93304,3.6052,21,49.36248013,25.00233135,0.04617798,0.796902591,27,2193,57.7688,1792,40,44.8,11,1.1208,0.0127,0.0164,0.3209,131072,0.632375002,277.1813354,0.529310465,6.625352383,8.345058441,356.1020508,0.782550871,0.68315649,223.2225342,0.588372409,5.334088326,6.110255241,289.1427307,0.831865191,0.245353505,207.5993195,0.170365229,4.886276245,7.591060638,291.5280151,0.169882625,1mgml,shg,roi1,2665.712557,45035.66348,30356.22827,286.4428361,65416.05829,63367.17767,3591.560138,2170.877472,1155.493056,63233.72166,4578.04523,4567.886058,4534.891212,4547.428781,57812.35179,2321.711137,3662.74286,4204.055848,63357.19026,2523.580896,754.8850792,706,50807,30146,12,65535,65448,1222,657,118,65178,1483,1482,1409,1425,57813,92.5,1372,1216,65410,1201,40,4549.17697,3691.701431,17234.86086,2674.702868,867.8918737,717.7573294,4983.832042,5535.136235,2938.904774,4718.895405,6970.973992,6946.669,7004.033752,7003.563469,97.57450848,5634.681403,5353.931174,6742.307773,4917.63537,3121.035845,2445.226967,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,28,116.0018313,68.9181875,0.93773875,3.96379375,137.365,54.4935,0.94602,3.78255,16,51.62999303,41.17641071,0.030355117,0.78244208,28,2249,56.2806,1846,43,42.9302,7,1.1288,0.0059,0.0164,0.3639,131072,0.633465171,271.1444092,0.539818048,6.500758648,8.180435181,360.0194092,0.786499798,0.661483169,232.3908386,0.604475975,5.627032757,6.138203621,279.4080811,0.81902051,0.227573708,190.9836731,0.170716405,4.4711833,7.023574829,286.5331116,0.15541406,1mgml,shg,roi1,2748.355002,44759.13367,30349.45193,345.8084614,65400.9521,63350.6619,3666.882079,2202.499451,1202.68204,63221.85588,4689.876153,4680.372748,4649.440966,4661.795946,57812.22856,2271.778261,3711.997554,4321.152078,63346.6333,2568.995196,828.1232942,820,50672,30146,14,65535,65444,1344,719,137,65176,1697,1700,1625,1639,57813,138,1535,1418,65407,1368,31,4681.330888,3718.082459,17519.71664,2576.281569,1075.701963,828.2758112,5168.610529,5679.096565,2972.082063,4883.886462,7167.047199,7145.058157,7220.024392,7217.198332,90.16995294,5685.809388,5351.198797,6954.296249,5085.860029,3098.177528,2819.772856,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,29,112.6004769,69.64423077,0.927135385,3.774046154,133.99,55.284,0.93017,3.8272,13,52.98902821,40.94630785,0.022285688,0.525583163,29,1797,70.9399,1472,39,37.7436,4,1.094,0.0082,0.0163,0.3475,131072,0.652338088,262.4407043,0.555649459,6.164058208,7.745275021,356.4460449,0.802147925,0.677280784,238.8372803,0.594266832,5.589822769,5.815088272,288.533905,0.827688217,0.206265524,165.8454895,0.154545099,3.860778093,6.106405735,263.7454529,0.133396074,1mgml,shg,roi1,2720.99858,44224.98363,30307.34122,417.7524652,65390.21401,63467.48183,3616.009855,2197.540302,1123.272774,63355.9643,4542.300378,4530.158488,4524.634445,4532.753376,57811.80323,2514.031877,3510.715237,4241.814015,63473.39028,2603.522456,849.3394131,823,50265,30146,11,65535,65451,1344,739,114,65185,1642,1639,1594,1602,57813,138,1442,1403,65414,1385,34,4688.656375,3759.118369,17460.82585,2483.657819,1716.898161,1104.311857,5085.434621,5714.249318,2960.098577,4763.78265,7056.193025,7028.507262,7138.737766,7130.232321,105.4055166,5801.727053,5145.436517,6929.706062,4986.959491,3123.068711,3183.328754,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,30,110.7644,54.75794118,0.910629412,3.622382353,119.17,51.772,0.93296,3.3513,17,52.23529921,27.68573131,0.065143693,0.894740964,30,1867,68.2051,1535,37,41.4865,9,1.097,0.0081,0.0179,0.3306,131072,0.618891895,270.7195129,0.548989773,6.629980564,8.460824966,364.1631775,0.779809117,0.646252751,252.0960236,0.592671514,6.074672699,6.88416338,312.9337463,0.809513509,0.212557018,158.6147614,0.170631453,3.907576561,6.338766575,246.1897736,0.140861765,1mgml,shg,roi1,2800.580603,44470.88708,30294.03485,706.0522027,65320.20252,63335.74743,3730.970098,2228.755462,1233.755464,63223.56136,4687.825949,4677.958591,4681.958891,4688.693973,57812.82844,2511.789004,3554.017874,4381.914085,63341.72581,2594.157865,1151.061724,844,50739,30146,14,65535,65439,1364,739,119,65178,1694,1691,1639,1650,57813,135,1488,1447,65404,1415,30,4934.35088,3804.481044,17422.19946,2548.06408,3092.374051,1781.511416,5613.084336,6003.806357,3344.824843,5299.114671,7519.259336,7497.591426,7623.832346,7613.657213,83.0229778,5905.931046,5301.67712,7368.491317,5516.498823,3055.413689,4492.227859,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,31,88.63645538,56.94530769,0.902032308,3.6942,101.77,48.96,0.91343,4.161,13,58.86612777,26.10885881,0.047946995,1.032663325,31,1544,82.8918,1313,39,33.6667,9,1.0436,0.0067,0.0166,0.2086,131072,0.666726232,256.8864441,0.557409108,5.944045067,7.735519886,377.4776306,0.812240899,0.678804398,240.570343,0.592221022,5.605059147,6.192082882,294.1783752,0.828408599,0.198667794,159.9449921,0.17365256,3.701806545,6.153775692,305.7790527,0.124927625,1mgml,shg,roi1,2665.067098,43639.10089,30305.89943,923.1310482,65308.93613,63585.6968,3576.226923,2180.894284,989.3488054,63494.26944,4259.362621,4245.645624,4299.952812,4298.047053,57813.04089,2436.402519,3121.228403,4090.730855,63603.45614,2562.917233,1054.398624,757,50100,30146,11,65535,65454,1242,678,94,65185,1494,1491,1457,1464.5,57813,138,1302,1291,65420,1291,21,5046.949084,4071.204567,17041.7852,2446.050488,3875.381179,2061.4983,5366.668371,6246.007103,2930.619698,4964.809519,7152.239773,7119.932364,7374.355509,7343.020994,73.44190826,5803.91434,4732.385333,7314.965663,5228.676802,3125.224411,4557.808759,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,32,112.5182,58.2094,0.909929,4.09487,115.2,51.6255,0.922155,4.09265,10,49.77045083,24.25147288,0.03781134,0.623211285,32,1355,94.7328,1167,39,29.9231,1,1.0049,0.0016,0.0161,0.2338,131072,0.693531156,257.8518982,0.551769435,5.651766777,7.357046604,388.728363,0.827958703,0.735818803,221.962265,0.595716715,4.816302299,5.077668667,254.6893768,0.861128449,0.20354037,180.7854156,0.167455465,3.892231703,6.476146221,377.5545044,0.125313923,1mgml,shg,roi1,2575.769101,43430.60975,30303.81302,1204.619724,65281.42802,63677.43373,3374.247815,2095.108485,909.7295113,63590.85839,4019.415097,4005.102486,4061.209971,4058.675243,57813.61913,2390.132326,2944.267093,3898.465106,63700.04012,2501.013539,1022.22595,683,50119,30146,10,65535,65454,1059,565,80,65185,1364,1360,1326,1335,57813,115,1186,1169,65418,1176,19,5219.720431,4398.986965,16602.81512,2413.887176,5292.736347,2482.693902,5313.263389,6358.145767,2852.0064,4870.52481,7017.791669,6978.993317,7265.72635,7229.0287,82.89889158,5647.532631,4636.848743,7336.398198,5155.848468,3231.462839,4543.488915,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,33,114.4180909,48.85136364,0.906690909,3.750081818,127.3,44.605,0.90141,3.7234,11,52.24633959,11.59794798,0.049680843,0.614077801,33,1339,95.8887,1170,34,34.4118,4,0.9751,0.0125,0.0159,0.2048,131072,0.692875683,246.3197479,0.517497659,5.582242489,7.068486214,347.631134,0.826403618,0.746659875,206.1039886,0.564586639,4.657031536,4.492298126,216.0139465,0.867147684,0.212947443,178.3983002,0.177726969,3.983516455,6.541524887,347.3721924,0.132344753,1mgml,shg,roi1,2470.019347,44568.28047,30365.66916,1197.146086,65276.40846,63615.50298,3275.284579,2017.902446,951.3490837,63510.29658,3976.709032,3964.800362,3986.343436,3989.246962,57812.63881,3043.235985,2992.255951,3785.076652,63626.92451,2384.891082,1081.311688,650,50933,30146,10,65535,65440,1039,555,78,65176,1355,1351,1300,1312,57813,111,1209,1125,65405,1119,19,5078.386275,4346.348419,16465.03934,2635.263756,5138.367552,2456.949827,5433.707955,6269.73365,3039.999424,5044.305049,7058.256898,7022.226527,7251.690121,7223.9936,82.60165526,7020.849904,4802.327118,7233.659454,5310.818367,3118.042738,4688.071367,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,34,91.501,49.3136875,0.940116875,3.66435625,98.438,45.571,0.93954,3.5696,16,57.66554112,15.97390365,0.015373478,0.652426584,34,1279,100.4808,1118,35,31.9429,5,1.0184,0.0115,0.0152,0.1251,131072,0.713581979,222.4065094,0.498460978,5.111440659,6.430456161,297.4056396,0.838417828,0.773639262,177.9864807,0.558678389,4.048907757,4.004096508,197.993866,0.882235229,0.217375919,168.5787659,0.186229914,3.903019428,6.197010517,283.7789307,0.133656636,1mgml,shg,roi1,2318.232263,45130.51533,30376.94826,1043.100613,65302.26935,63629.32822,3121.856593,1883.116266,945.5627488,63508.18481,3821.101673,3812.16643,3815.366355,3820.886082,57812.14803,2806.51222,2893.293902,3592.893961,63633.5079,2263.898195,1099.49575,598,51089,30146,9,65535,65422,957,503,75,65162,1254,1255,1200.5,1210,57812,121,1140,1037,65387,1031,18,4816.19168,3911.048084,16037.18768,2694.491522,4485.080279,2240.045725,5452.48574,5940.598706,3233.661096,5130.320294,6988.375074,6963.503939,7129.959107,7112.186844,78.30132674,6237.182202,4806.725987,7005.976491,5355.832777,3021.751909,5022.109081,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,35,86.35645294,49.37752941,0.936681765,3.629552941,90,43.144,0.94525,3.2317,17,61.51786975,17.42709554,0.020252034,0.790860122,35,1410,90.9596,1182,41,28.8293,2,1.0308,0.0062,0.0152,0.1611,131072,0.714462399,216.1127167,0.469407856,5.115240574,6.069832802,266.9957886,0.838536859,0.769317746,172.8162842,0.509759843,4.077792645,3.812332869,183.1078644,0.879867256,0.216753766,164.1030731,0.183171287,3.913342953,5.973026752,245.2179565,0.134439871,1mgml,shg,roi1,1977.467174,49261.53848,30701.58984,869.1047516,65325.47945,63555.26888,2981.780019,1769.465928,922.6312639,63415.01999,3385.62042,3380.105082,3348.746533,3359.075248,57808.40271,2699.663064,2666.387813,3112.264902,63548.16382,1940.340814,1027.495776,393,51275,30117,8,65535,65391,876,462,76,65132,901,898,834,847,57810,113,907,700,65355,692,18,4354.078603,3563.101833,13657.33801,3225.218607,3645.149748,1933.732856,5448.165535,5621.461666,3102.879739,5176.21437,6582.891767,6565.559236,6673.185827,6664.530056,113.0696412,6368.121343,4629.056419,6468.388006,5378.802627,2819.594308,4790.74449,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,36,86.8254,59.67192857,0.913971429,3.937328571,98.7865,52.572,0.938205,3.97345,14,58.47820888,23.47476004,0.052555793,0.851018602,36,1501,85.3238,1296,37,35.027,2,1.0279,0.0154,0.0147,0.1369,131072,0.722122192,202.9820862,0.463413298,4.91519928,5.819740295,261.5705261,0.843425989,0.791672051,159.9774475,0.487470955,3.734580994,3.390958309,161.0946198,0.891958952,0.208641142,149.4102936,0.19779098,3.673211098,5.988742352,252.3776855,0.129851714,1mgml,shg,roi1,1876.065695,55008.40671,30669.84779,771.3364335,65333.12131,63407.31181,2700.659842,1617.729914,745.9276828,63242.14686,3399.274265,3394.517485,3295.554999,3316.791743,57802.39912,2636.827166,2889.144617,3003.541496,63385.98554,1857.428703,905.7808336,351,51288,29934,8,65535,65302,672,349,36,65027,938,942,821,841,57808,104.5,1047,659,65258,617,18,4101.772942,3471.421485,9202.474365,4953.402559,3594.582014,1896.051463,5375.223628,5386.989208,2727.400654,5126.90083,6278.077002,6258.883516,6345.335605,6339.290131,152.100249,6240.513925,4610.414786,6115.347685,5324.883925,2745.665122,4630.095549,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,37,77.84586875,46.6088125,0.941565,3.9626625,68.469,37.7705,0.946415,3.8311,16,63.04781606,15.91052637,0.028117987,1.114444734,37,1496,85.6156,1275,41,31.0976,0,1.041,0.012,0.0145,0.1782,131072,0.75972712,186.8460693,0.492672533,4.322453022,5.337867737,279.705719,0.867617905,0.826240599,135.5896149,0.501703024,3.134521961,2.704711676,129.3121796,0.910538495,0.182840198,146.1245728,0.208172217,3.33210063,5.699235439,301.2301025,0.110655814,1mgml,shg,roi1,1893.182174,55153.04787,29326.9285,576.3923493,65375.83286,63403.24167,2515.097724,1510.480425,682.131155,63216.21327,3556.167394,3553.065224,3379.977849,3413.350636,57803.87357,2456.610676,3184.194505,3049.425871,63377.63785,1917.889063,643.3094256,438,51288,29535,9,65535,65189,652,329,49,64893,1234,1233,1054,1085,57809,138,1442,830,65134,754,15,3964.485546,3278.750086,8743.00186,3615.394764,2707.132574,1483.974662,4948.44563,4962.194555,2297.228172,4687.351278,5902.226177,5884.829747,5921.881567,5922.934293,115.4263249,5854.696562,4383.237918,5773.822094,4860.652336,2694.879731,3372.804879,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,38,87.6993,56.48066667,0.913182667,3.6364,106.09,57.634,0.9223,3.4905,15,62.83806434,14.94794929,0.039026985,0.817069498,38,1649,77.4863,1373,39,35.2051,4,1.0579,0.0107,0.0151,0.1794,131072,0.740240097,215.0775299,0.515561223,4.807851791,6.076784134,383.4484863,0.856823564,0.774811566,164.1607971,0.503997684,3.95023632,3.497340679,157.286499,0.883471012,0.182189077,174.6802521,0.209608778,3.593790054,6.31990099,488.8738098,0.109974205,1mgml,shg,roi1,1887.479016,55220.27274,29181.06728,525.3973497,65387.33405,63450.33282,2534.634304,1545.665096,652.0044694,63261.59689,3499.727952,3495.247661,3328.507539,3360.810452,57803.82027,2331.909851,3154.1566,3011.300998,63420.75006,1926.865605,569.2946369,401,51288,29478,9,65535,65222,591,308,44,64922,1147,1151,975,1005,57808,138,1372,767,65166,694,16,4097.810506,3647.415068,8823.689774,3635.345435,2415.33962,1334.010401,4697.93978,5142.11002,2069.249482,4408.396478,5696.341811,5672.454587,5742.909773,5737.456669,116.1948109,5474.5193,4354.062265,5689.825321,4606.2501,3000.917182,2805.475264,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,39,67.02535455,52.82472727,0.928939091,3.994372727,24.305,44.643,0.93307,3.9514,11,61.1088018,18.73232361,0.030544949,1.154040893,39,1538,83.223,1226,33,37.1515,7,1.0437,0.018,0.0123,0.2238,131072,0.758921981,213.0276794,0.537945449,4.451080322,5.83578825,427.2720032,0.869677365,0.764238596,147.8607178,0.559998572,3.886394501,3.894630432,176.093689,0.8770926,0.162547395,197.2661133,0.221561894,3.456731319,5.856502533,597.1555786,0.093587756,1mgml,shg,roi1,1716.789896,54739.55012,29192.46878,247.5139174,65459.34999,63707.11227,2274.635884,1438.227163,574.1154522,63500.17648,3181.193333,3176.792856,3000.994727,3034.288919,57804.72591,2242.429955,2948.883849,2712.310879,63673.0399,1854.581615,356.5377848,346,51288,29455,10,65535,65265,509,267,36,64964,1025,1024,852,886,57809,138,1233,664,65210,602,13,3916.614608,3751.155071,8817.814009,3732.632114,816.4330112,565.1542134,4054.004949,4732.468873,1821.203822,3851.328424,5167.372932,5147.284643,5141.161163,5146.219864,105.6271776,5326.687625,4257.705539,5139.270409,3992.04528,3350.458034,1360.911934,D1,N8,t
appliedMASKiso_shg_1mgml_roi1_8bit.ome,40,84.80389,57.76,0.939226,4.03113,82.7805,53.4565,0.94376,3.9522,10,69.04493075,25.60745216,0.029502818,0.819125551,40,1469,87.226,1210,40,30.25,3,1.0019,0.0138,0.012,0.2068,131072,0.761255026,194.6641235,0.522470951,4.279778004,5.352509022,348.1594238,0.871453524,0.755597949,160.0581512,0.567655563,4.047926903,3.93050909,179.5141296,0.872813404,0.153675064,163.3509064,0.222232357,3.066759825,4.932077408,456.0726624,0.087080911,1mgml,shg,roi1,1618.985167,54898.38599,29190.88474,158.0772293,65481.96766,63817.03242,2184.421095,1359.655422,516.6286229,63602.17597,3046.327501,3042.810379,2869.431632,2902.104673,57804.67162,2099.587262,2860.408352,2580.135522,63778.49027,1787.93006,280.5931309,320,51288,29463,10,65535,65286,468,246,33,64983,956,959,797,831,57808,138,1163,622,65231,560,12,3624.330612,3412.684448,8939.796909,3803.927845,532.7912641,382.7181751,3736.02655,4434.19583,1528.737878,3546.773698,4901.383041,4883.575152,4872.559989,4878.411287,103.5680506,5021.12004,4101.669688,4836.715082,3685.391432,3164.928655,804.5648179,D1,N8,t
