image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,fibercount,fibercount,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth,z_depth,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,timepoint,position
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s22,22,95.4965804,52.29286331,0.868579712,3.34183777,98.536,45.891,0.88645,3.25595,278.0,278.0,54.3810523,21.60638293,0.08121713,0.553459615,44.0,44.0,12425,19.0982,10356,322,32.1615,95,1.3915,0.0256,0.0515,0.03195,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s23,23,104.39658,43.08673333,0.906716667,2.477213333,124.59,42.392,0.91239,2.3411,15.0,15.0,60.46370037,9.312517672,0.048577195,0.244060965,46.0,46.0,16232,14.1499,13388,783,17.0983,82,1.475,0.0267,0.4076,0.02835,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s24,24,91.20218923,43.71523077,0.921769231,2.355173077,95.552,38.6,0.928775,2.32845,26.0,26.0,64.67468086,13.92414789,0.042005819,0.168382939,48.0,48.0,17710,12.8021,14688,793,18.5221,99,1.4976,0.0281,0.4407,0.0352,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s25,25,104.6951353,44.44532353,0.917015,2.338076471,120.67,44.49,0.917915,2.261,34.0,34.0,68.19943818,11.30565835,0.026395525,0.213430322,50.0,50.0,17311,13.1433,14290,804,17.7736,108,1.4909,0.0342,0.477,0.04488,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s26,26,94.04198158,41.30247368,0.906195526,2.397281579,95.24,36.298,0.91224,2.344,38.0,38.0,60.66222646,13.25686642,0.044906921,0.206800412,52.0,52.0,17905,12.6409,14740,708,20.8192,118,1.5005,0.0318,0.4643,0.03954,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s27,27,90.15030857,48.33585714,0.906627143,2.329871429,85.914,45.812,0.91815,2.2876,35.0,35.0,66.57210182,15.22861925,0.048246064,0.136852257,54.0,54.0,17636,12.8642,14627,786,18.6094,99,1.4955,0.0354,0.4924,0.03947,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s28,28,96.33785319,44.50229787,0.918915532,2.378808511,110.66,39.0,0.92348,2.3184,47.0,47.0,65.25644544,12.52930484,0.031152752,0.207267363,56.0,56.0,17581,12.9107,14656,766,19.1332,111,1.4951,0.0292,0.4835,0.05078,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s3,3,104.2330862,47.6202069,0.894947793,3.683762069,123.18,42.151,0.9102,3.5227,145.0,145.0,55.7171315,17.41225961,0.0627027,0.824206822,6.0,6.0,13208,17.8474,10829,540,20.0537,83,1.4141,0.0284,0.2523,0.1103,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s4,4,111.2578354,49.40744118,0.909626618,3.606513235,122.735,44.012,0.91874,3.48485,136.0,136.0,51.38621818,17.48242029,0.042347751,0.695181122,8.0,8.0,13308,17.6983,10881,517,21.0464,82,1.4189,0.025,0.2481,0.1059,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s5,5,107.8109438,48.47752308,0.895273846,3.482333077,119.695,40.408,0.915335,3.4438,130.0,130.0,54.19997672,18.94775541,0.07140472,0.646765447,10.0,10.0,13107,18.0004,10713,545,19.6569,70,1.4147,0.0287,0.2263,0.1268,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s6,6,103.4910777,48.9471223,0.890311511,3.473772662,114.57,40.266,0.89911,3.3887,139.0,139.0,54.80932027,22.01968659,0.049427852,0.660417744,12.0,12.0,13611,17.2598,11055,510,21.6765,77,1.4248,0.0212,0.2495,0.1275,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s7,7,101.7507177,52.14928462,0.889301692,3.547512308,115.725,47.831,0.89684,3.4877,130.0,130.0,53.01659623,20.12611214,0.054529526,0.705080838,14.0,14.0,13299,17.7116,10997,527,20.8672,74,1.4191,0.0262,0.245,0.1138,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s8,8,110.349508,48.37461111,0.895896358,3.566137654,120.095,42.554,0.90613,3.3495,162.0,162.0,50.12036504,18.71055818,0.060373519,0.768470221,16.0,16.0,13545,17.3536,11103,541,20.5231,84,1.4252,0.0223,0.2559,0.1187,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t12_s9,9,106.8493621,54.44978882,0.878137019,3.795702484,115.71,46.422,0.90119,3.6216,161.0,161.0,48.40491126,24.31224115,0.071852449,1.002895528,18.0,18.0,14263,16.3794,11608,579,20.0484,87,1.438,0.0284,0.3275,0.06725,262144,12,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s1,1,103.6971911,47.99205691,0.909143089,3.696958537,115.97,41.36,0.91261,3.5417,123.0,123.0,52.10742367,17.86705383,0.044574809,0.80978616,2.0,2.0,12514,18.9481,10175,530,19.1981,69,1.4025,0.0228,0.224,0.0824,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s10,10,106.5642239,49.13462687,0.890503806,3.624508955,119.47,43.976,0.902495,3.40055,134.0,134.0,54.13841547,20.60421854,0.061950802,0.921823698,20.0,20.0,12976,18.2023,10482,567,18.4868,72,1.4137,0.0221,0.2634,0.08331,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s11,11,100.3826483,51.01033051,0.886853136,3.789857627,111.065,42.3235,0.8987,3.60905,118.0,118.0,54.55930261,22.38262809,0.076550542,1.067157,22.0,22.0,11882,20.0624,9568,498,19.2129,50,1.3947,0.0285,0.2236,0.106,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s12,12,104.8166197,52.80484848,0.887753788,4.396930303,112.05,42.6825,0.903335,4.40275,66.0,66.0,53.78241915,28.52925246,0.064985847,1.391804113,24.0,24.0,8575,28.5708,6940,416,16.6827,35,1.3182,0.0232,0.1469,0.1283,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s13,13,92.855408,50.143,0.896993059,4.316858824,90.0,42.95,0.90445,3.9554,85.0,85.0,59.15255396,18.99267224,0.057728067,1.652591835,26.0,26.0,9042,26.9919,7345,428,17.1612,36,1.324,0.0234,0.1713,0.1372,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s14,14,95.35867132,49.72527941,0.892904926,4.120764706,97.235,42.1775,0.902595,3.66475,136.0,136.0,56.28410081,21.48203504,0.056893933,1.344867794,28.0,28.0,11486,20.823,9436,525,17.9733,57,1.3814,0.0279,0.244,0.1003,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s15,15,86.51070458,48.36306107,0.895077252,3.881261069,95.711,41.894,0.91061,3.4961,131.0,131.0,59.21182066,20.54416196,0.068918291,1.283239054,30.0,30.0,10984,21.8661,8845,499,17.7255,54,1.3748,0.0273,0.2267,0.06391,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s16,16,92.68203042,50.02852083,0.88522625,3.941045833,99.409,42.8685,0.89126,3.6511,96.0,96.0,56.92945318,22.92204005,0.058938464,1.060242825,32.0,32.0,9908,24.4579,8132,455,17.8725,51,1.3585,0.0246,0.1955,0.08526,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s17,17,91.15192401,51.08627737,0.883634526,4.178605839,94.899,43.391,0.91161,3.9558,137.0,137.0,58.30902949,22.25785574,0.090168878,1.168652259,34.0,34.0,10859,22.1408,8912,478,18.6444,63,1.3844,0.0267,0.2516,0.06697,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s18,18,83.3719907,51.19787324,0.896545282,4.178316197,80.7495,43.4105,0.910725,3.86145,142.0,142.0,55.84055513,23.73221397,0.068480893,1.214013237,36.0,36.0,11000,21.8314,8952,512,17.4844,50,1.3818,0.0243,0.2554,0.07626,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s19,19,84.94496664,56.8449542,0.885963588,4.078659542,83.089,47.731,0.89891,3.8775,131.0,131.0,59.78462112,26.54572659,0.065062855,1.029210025,38.0,38.0,10781,22.3155,8960,488,18.3607,56,1.3729,0.0218,0.2449,0.06783,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s2,2,115.7140479,50.87152137,0.906439573,3.593836752,132.88,43.359,0.91458,3.5829,117.0,117.0,54.80345323,21.46775374,0.047456023,0.652396594,4.0,4.0,12275,19.356,9993,494,20.2287,82,1.397,0.0261,0.2125,0.1237,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s20,20,93.53592583,50.25959167,0.88342475,3.7479225,96.3925,45.1635,0.899195,3.58095,120.0,120.0,55.45476566,19.65866259,0.065883059,0.968240663,40.0,40.0,12072,19.7151,9919,482,20.5788,73,1.3922,0.0299,0.268,0.04371,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s21,21,102.809673,46.28790541,0.882447432,3.159983784,100.0255,41.303,0.88537,2.7991,74.0,74.0,54.05111966,15.1995622,0.051698712,0.958876758,42.0,42.0,13848,16.9302,11284,641,17.6037,60,1.4302,0.0321,0.3357,0.01468,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s22,22,83.50700909,41.35606061,0.884504545,2.695648485,58.392,36.258,0.88688,2.4846,33.0,33.0,64.30155398,12.93746397,0.057324448,0.471816832,44.0,44.0,15544,14.8647,12732,739,17.2287,100,1.4648,0.03,0.3889,0.01804,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s23,23,91.64892973,42.88540541,0.906940811,2.347654054,90.0,40.443,0.92364,2.3103,37.0,37.0,64.61493106,9.393785961,0.051669097,0.183411672,46.0,46.0,17020,13.4022,14018,781,17.9488,99,1.4869,0.0262,0.4396,0.03834,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s24,24,78.52726667,42.34079167,0.905455,2.3344875,80.405,37.1635,0.926345,2.34245,24.0,24.0,59.5855041,11.30826564,0.06742529,0.135187383,48.0,48.0,17624,12.8743,14494,777,18.6538,98,1.4956,0.036,0.4379,0.06179,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s25,25,100.0506525,41.715675,0.90939125,2.4574975,106.19,37.8895,0.926365,2.409,40.0,40.0,58.82608145,10.56964383,0.060258907,0.235492708,50.0,50.0,17578,12.9132,14486,749,19.3405,100,1.4923,0.0318,0.4656,0.04126,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s26,26,77.8782881,42.40709524,0.922275476,2.399045238,87.108,38.945,0.91959,2.4152,42.0,42.0,60.11551284,12.57310033,0.031644629,0.169137572,52.0,52.0,17614,12.8828,14439,737,19.5916,116,1.4933,0.0356,0.4712,0.04123,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s27,27,63.71870938,45.85840625,0.916957188,2.35626875,39.7525,36.9735,0.926465,2.299,32.0,32.0,61.00598012,18.21059733,0.033693378,0.181555736,54.0,54.0,17776,12.7471,14758,838,17.611,106,1.4964,0.0298,0.4859,0.04433,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s28,28,96.09588125,44.42775,0.907828438,2.368040625,112.035,37.8865,0.929815,2.3434,32.0,32.0,68.0716176,15.79614931,0.067445651,0.194622174,56.0,56.0,17995,12.5677,14809,749,19.7717,111,1.4981,0.0292,0.5006,0.06081,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s3,3,102.5966469,49.43903846,0.896695077,3.501317692,113.77,44.2615,0.90703,3.41985,130.0,130.0,55.27976508,19.1485201,0.05607431,0.712505635,6.0,6.0,13359,17.6231,10782,515,20.9359,87,1.4197,0.0327,0.2222,0.07652,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s4,4,106.4543037,51.28989431,0.884760732,3.510269919,119.05,45.299,0.90263,3.4816,123.0,123.0,52.62490853,19.93956323,0.075114453,0.66328588,8.0,8.0,12905,18.3134,10469,504,20.7718,73,1.4072,0.0268,0.2322,0.1242,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s5,5,111.4920977,48.78835938,0.905785391,3.550884375,125.325,43.7395,0.912775,3.4411,128.0,128.0,50.60366136,16.84137309,0.04756624,0.729781927,10.0,10.0,13308,17.6983,10914,494,22.0931,74,1.4196,0.0284,0.2341,0.1147,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s6,6,106.8911507,48.31270946,0.897130811,3.539220946,124.5,44.75,0.90407,3.39185,148.0,148.0,54.94330761,16.60166241,0.047655336,0.670449498,12.0,12.0,13731,17.0915,11257,522,21.5651,75,1.4279,0.0278,0.2597,0.1162,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s7,7,105.801983,47.88024823,0.895976383,3.551242553,117.82,43.552,0.91027,3.4104,141.0,141.0,53.83703013,15.93406935,0.058679192,0.732437202,14.0,14.0,13379,17.5938,11013,512,21.5098,63,1.4218,0.03,0.2491,0.1115,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s8,8,104.4882063,49.29799219,0.892943906,3.598153906,111.665,43.1405,0.9003,3.5126,128.0,128.0,53.24112275,20.24784067,0.05686151,0.865874125,16.0,16.0,13828,16.9575,11157,530,21.0509,80,1.4286,0.0252,0.2498,0.1181,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t13_s9,9,107.9514117,50.89381218,0.886910152,3.782992893,118.22,44.817,0.90143,3.6227,197.0,197.0,50.90045511,20.49431074,0.066868711,0.920845043,18.0,18.0,14705,15.8269,11990,556,21.5647,92,1.4451,0.0275,0.3534,0.082,262144,13,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s1,1,107.8862453,49.57270504,0.900484676,3.612852518,114.78,45.867,0.92138,3.5553,139.0,139.0,51.38730963,18.38854707,0.075013215,0.760685622,2.0,2.0,13026,18.1247,10652,571,18.655,72,1.4146,0.0336,0.2356,0.09969,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s10,10,109.079513,49.94658642,0.88976,3.769362963,117.27,42.794,0.89895,3.55835,162.0,162.0,51.24911036,20.94754171,0.057892496,0.896038346,20.0,20.0,13845,16.9343,11247,522,21.546,96,1.4309,0.0251,0.3198,0.09246,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s11,11,105.6276325,49.04474603,0.890617619,3.931314286,115.71,42.985,0.91098,3.68225,126.0,126.0,52.13596105,21.32328467,0.070673284,1.25480712,22.0,22.0,11957,19.924,9632,537,17.9367,52,1.3958,0.0222,0.2301,0.1126,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s12,12,91.36144507,52.31411268,0.884158732,4.123060563,95.194,41.56,0.91796,3.8378,71.0,71.0,59.39932506,26.90551526,0.089484728,1.344494797,24.0,24.0,8700,28.1316,7054,416,16.9567,38,1.3089,0.0205,0.1454,0.1147,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s13,13,98.98050438,52.83690411,0.891663014,4.369958904,118.93,46.188,0.90023,4.0582,73.0,73.0,60.55861166,25.91434474,0.070311903,1.422231217,26.0,26.0,8528,28.7393,6957,403,17.263,36,1.3133,0.0187,0.156,0.1105,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s14,14,99.56055524,52.90913333,0.892176095,4.218887619,106.39,46.783,0.90816,3.9505,105.0,105.0,54.75848928,24.10034882,0.063435197,1.361352104,28.0,28.0,10599,22.733,8722,478,18.2469,45,1.3684,0.0242,0.2176,0.09253,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s15,15,89.62154149,51.52706383,0.884905851,4.12715,92.088,42.127,0.904625,3.65045,94.0,94.0,59.12724808,27.18843762,0.073937664,1.385130651,30.0,30.0,10850,22.1608,8938,491,18.2037,46,1.3706,0.023,0.2183,0.0881,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s16,16,97.11743143,49.64954286,0.893407048,4.17610381,102.99,41.704,0.90915,3.8365,105.0,105.0,57.23934673,19.9586834,0.063473739,1.303166193,32.0,32.0,9977,24.2749,8133,447,18.1946,38,1.3583,0.026,0.2081,0.07211,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s17,17,90.21441888,55.11802098,0.888512797,4.188388112,87.101,47.062,0.90384,4.061,143.0,143.0,56.24364344,22.80740205,0.075501026,1.224903631,34.0,34.0,10872,22.1119,8865,503,17.6243,51,1.3817,0.0221,0.2532,0.05785,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s18,18,85.01272353,52.3496732,0.890555359,4.279064706,85.815,46.88,0.91184,3.8086,153.0,153.0,56.28949605,20.08567943,0.080884808,1.324394234,36.0,36.0,11430,20.9348,9253,488,18.9611,61,1.389,0.0268,0.2805,0.06961,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s19,19,83.58212222,53.38968254,0.896529206,4.105221429,88.795,45.3515,0.90907,3.78205,126.0,126.0,59.50647121,24.19880351,0.063827789,1.114439736,38.0,38.0,10178,23.756,8371,442,18.9389,54,1.3595,0.0255,0.2316,0.07276,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s2,2,114.845007,53.73613043,0.888978174,3.580885217,130.16,47.381,0.90851,3.603,115.0,115.0,52.53114947,22.03936867,0.075908198,0.718476466,4.0,4.0,12949,18.2444,10476,522,20.069,77,1.4118,0.0284,0.216,0.1231,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s20,20,95.92882903,54.11670968,0.88857172,3.785509677,103.24,43.78,0.90258,3.5787,93.0,93.0,53.58790332,25.32412017,0.054516423,1.055979707,40.0,40.0,11205,21.3954,9271,484,19.155,61,1.37,0.022,0.2334,0.07054,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s21,21,105.4223164,48.84169863,0.895087534,3.272683562,105.07,41.235,0.90599,2.9131,73.0,73.0,53.48477199,20.43464328,0.053542853,1.111249878,42.0,42.0,14440,16.1541,11864,670,17.7075,80,1.4469,0.0241,0.3779,0.03837,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s22,22,104.7177727,43.17969697,0.909341515,2.594930303,103.67,39.921,0.92492,2.4877,33.0,33.0,51.39770317,17.80544337,0.052417475,0.434082415,44.0,44.0,14982,15.4973,12319,763,16.1455,81,1.4535,0.033,0.3667,0.03254,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s23,23,105.5089643,41.85567857,0.916004286,2.348639286,122.38,36.3555,0.926265,2.33925,28.0,28.0,65.48027147,14.67783355,0.04797903,0.150659266,46.0,46.0,16806,13.5983,13807,760,18.1671,102,1.4822,0.0252,0.4245,0.03928,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s24,24,85.76492222,39.74851852,0.900046667,2.385914815,98.13,37.517,0.90634,2.3639,27.0,27.0,60.70362773,8.774860756,0.067545347,0.189362679,48.0,48.0,17357,13.1031,14361,767,18.7236,108,1.4942,0.0358,0.4355,0.05186,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s25,25,103.8714091,43.71931818,0.895789545,2.330740909,116.075,39.611,0.907535,2.3238,22.0,22.0,63.47770165,13.34646734,0.049516109,0.195932425,50.0,50.0,17680,12.8272,14644,790,18.5367,119,1.4939,0.0296,0.4624,0.0451,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s26,26,96.34322857,43.4695,0.923473214,2.411325,105.37,37.1835,0.93985,2.36385,28.0,28.0,67.91965766,17.74608588,0.041300511,0.291273317,52.0,52.0,17859,12.6786,14570,778,18.7275,108,1.4978,0.0357,0.4829,0.04335,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s27,27,95.70370698,49.98990698,0.907141163,2.404127907,99.462,43.316,0.91947,2.3801,43.0,43.0,70.00324389,21.08267299,0.058693673,0.218405907,54.0,54.0,17244,13.2021,14366,761,18.8778,89,1.4891,0.033,0.4771,0.04839,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s28,28,95.74030465,45.04193023,0.912631163,2.3957,108.43,39.799,0.90985,2.3904,43.0,43.0,68.66150758,15.86400422,0.031157547,0.189383973,56.0,56.0,17446,13.0261,14477,765,18.9242,114,1.493,0.0322,0.4848,0.0503,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s3,3,103.1847696,49.674192,0.8922732,3.571092,118.71,44.727,0.91045,3.4561,125.0,125.0,56.04993236,18.83345364,0.06747021,0.754188781,6.0,6.0,13086,18.0325,10633,527,20.1765,95,1.413,0.0273,0.2224,0.08867,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s4,4,109.4252401,48.99491447,0.899850329,3.583001316,118.395,41.8945,0.912535,3.5169,152.0,152.0,51.76249303,18.87151955,0.050894335,0.636615723,8.0,8.0,13779,17.025,11181,488,22.9119,80,1.4279,0.0223,0.2645,0.08624,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s5,5,101.6218771,48.12772143,0.900535214,3.558942857,119.77,41.0875,0.9135,3.51295,140.0,140.0,56.0755035,21.66745854,0.051493366,0.6944254,10.0,10.0,13511,17.4023,11023,529,20.8374,83,1.4213,0.0298,0.2488,0.1189,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s6,6,114.3099248,49.43430345,0.897279241,3.625046207,130.29,43.336,0.9109,3.4885,145.0,145.0,53.25950867,18.47074504,0.057469917,0.727324054,12.0,12.0,13819,16.9699,11297,526,21.4772,79,1.4312,0.0251,0.2616,0.1452,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s7,7,105.4525682,47.82536486,0.8963175,3.531609459,120.375,40.837,0.90191,3.5434,148.0,148.0,53.59644972,19.79437962,0.059035839,0.653140966,14.0,14.0,13023,18.1294,10764,517,20.8201,73,1.4117,0.0201,0.2465,0.1111,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s8,8,101.589109,48.96116541,0.896305338,3.589207519,109.44,41.216,0.90931,3.6411,133.0,133.0,54.74024231,19.67356349,0.05807323,0.707415882,16.0,16.0,13341,17.6496,10884,556,19.5755,85,1.4225,0.0296,0.2531,0.1021,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t14_s9,9,107.75674,47.99208,0.888968,3.764749333,117.435,40.769,0.907005,3.48845,150.0,150.0,50.96119126,19.6493588,0.066648367,0.969146699,18.0,18.0,13719,17.1082,11199,515,21.7456,98,1.4271,0.0306,0.2899,0.09335,262144,14,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t15_s1,1,101.961696,47.486296,0.89125096,3.676388,108.43,39.162,0.90924,3.6205,125.0,125.0,55.65089805,19.5336233,0.072799794,0.739977127,2.0,2.0,12703,18.6365,10375,552,18.7953,62,1.4085,0.0221,0.2252,0.1238,262144,15,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t15_s10,10,103.2691531,49.84275309,0.891980123,3.661199383,116.625,43.464,0.904415,3.51305,162.0,162.0,53.30889967,19.6556822,0.063061404,1.00920281,20.0,20.0,13520,17.3894,10989,561,19.5882,88,1.4201,0.0229,0.3011,0.06292,262144,15,5
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos5_t15_s11,11,107.644376,48.33697521,0.901198843,3.907822314,120.96,43.084,0.91581,3.6189,121.0,121.0,54.74955727,19.0868957,0.064669883,1.232009997,22.0,22.0,11577,20.6436,9372,531,17.6497,48,1.3886,0.028,0.2186,0.1023,262144,15,5
