image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,fibercount,fibercount,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth,z_depth,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,timepoint,position
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t20_s3,3,98.37844713,54.79995899,0.912277666,5.535905678,108.97,46.815,0.92876,5.4582,317.0,317.0,55.94708103,24.84157186,0.060903623,1.053804232,6.0,6.0,11563,20.671,9363,362,25.8646,62,1.3724,0.0255,0.1283,0.07642,262144,20,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t20_s4,4,101.263426,55.55509585,0.911730703,5.52724984,107.53,47.159,0.92316,5.3951,313.0,313.0,54.81499795,25.85307105,0.054818722,0.999500639,8.0,8.0,12837,18.421,10518,409,25.7164,78,1.4025,0.0229,0.1508,0.08426,262144,20,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t20_s5,5,107.0305513,57.20080573,0.894398854,5.413578344,119.175,49.236,0.91829,5.27945,314.0,314.0,53.84855396,25.538408,0.093201597,1.026657506,10.0,10.0,12739,18.5781,10359,412,25.1432,96,1.4044,0.027,0.1736,0.1118,262144,20,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t20_s6,6,102.6607861,58.0508129,0.910787581,5.554975161,111.96,49.304,0.927525,5.40095,310.0,310.0,54.55109789,27.34695561,0.065140564,0.997049211,12.0,12.0,11925,19.9828,9724,360,27.0111,73,1.3868,0.0282,0.1918,0.1099,262144,20,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t20_s7,7,100.3630687,55.3049019,0.910418133,5.603804114,105.615,48.4385,0.92774,5.5785,316.0,316.0,55.73755636,25.41170142,0.062050619,1.032540269,14.0,14.0,11977,19.8874,9792,325,30.1292,73,1.39,0.0247,0.2126,0.08283,262144,20,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t20_s8,8,106.9755971,58.20161801,0.912268416,5.64988913,112.94,46.424,0.92725,5.61855,322.0,322.0,52.34926107,32.23508994,0.068938201,1.024279622,16.0,16.0,12210,19.4697,10017,351,28.5385,68,1.3972,0.02,0.2401,0.09657,262144,20,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t20_s9,9,100.0531999,58.1583871,0.909369839,5.619736129,107.635,50.5995,0.925185,5.5749,310.0,310.0,55.8832448,28.69828677,0.070076417,1.126839768,18.0,18.0,13390,17.5777,11001,385,28.574,87,1.4203,0.0295,0.2718,0.09064,262144,20,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s1,1,95.09372375,57.31251316,0.905783947,5.710691447,104.75,50.327,0.92417,5.5154,304.0,304.0,58.35118857,26.79143876,0.066674583,1.094948156,2.0,2.0,12088,19.6864,9855,345,28.5652,83,1.391,0.0273,0.1026,0.0703,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s10,10,102.017745,57.49072205,0.90938006,5.699419033,107.82,50.849,0.92237,5.5479,331.0,331.0,54.84714045,25.11950725,0.056211761,1.03789007,20.0,20.0,12891,18.3355,10593,452,23.4358,86,1.4119,0.0314,0.2886,0.07605,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s11,11,98.43733917,58.5524451,0.905111543,5.772013353,108.43,49.575,0.92434,5.5302,337.0,337.0,54.33929492,27.56025493,0.067992195,1.147494112,22.0,22.0,12899,18.3229,10528,411,25.6156,89,1.4092,0.0278,0.304,0.07432,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s12,12,98.70551497,58.88599379,0.90824413,5.693913665,104.33,51.523,0.92487,5.46095,322.0,322.0,55.49590092,26.14729682,0.072733329,1.274011747,24.0,24.0,13530,17.3751,10971,420,26.1214,80,1.4222,0.0267,0.331,0.07309,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s13,13,96.38272805,60.86981107,0.90750355,,104.38,51.85,0.92248,,307.0,,55.8938197,32.50695804,0.062665406,,26.0,,13573,17.3137,11107,420,26.4452,75,1.4193,0.0218,0.3625,0.07589,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s14,14,99.02718393,57.27215476,0.907338869,5.864363095,108.625,48.7445,0.921105,5.66605,336.0,336.0,56.07102122,27.98904423,0.059917696,1.195387078,28.0,28.0,13595,17.2825,11143,427,26.096,88,1.4241,0.0257,0.3779,0.08397,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s15,15,105.1262012,56.12456456,0.90370994,5.819332733,115.51,47.105,0.92415,5.6632,333.0,333.0,52.86839787,26.80181698,0.077793171,1.16461906,30.0,30.0,13658,17.1935,11228,419,26.7971,88,1.4233,0.0218,0.3793,0.1247,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s16,16,101.6615173,61.47039617,0.903265911,5.69707476,109.83,50.298,0.92494,5.6056,313.0,313.0,54.54070796,34.10699896,0.078714888,1.104325474,32.0,32.0,13975,16.7581,11386,456,24.9693,85,1.4299,0.0255,0.3787,0.1076,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s17,17,103.8760078,60.08025373,0.908930269,5.699604478,115.87,50.695,0.92252,5.5217,335.0,335.0,56.50637636,29.05002394,0.059895191,1.112794372,34.0,34.0,14365,16.2489,11708,442,26.4887,87,1.438,0.029,0.3755,0.09484,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s18,18,103.3394895,60.15597297,0.898028168,5.678291892,114.15,47.881,0.91489,5.6065,333.0,333.0,57.62816243,32.76600843,0.068188321,0.999370981,36.0,36.0,13878,16.8892,11340,436,26.0092,74,1.425,0.0273,0.3685,0.1003,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s19,19,105.4582267,58.62760831,0.9138873,5.555429377,117.12,49.239,0.92646,5.4445,337.0,337.0,56.73925245,30.92641117,0.057877142,1.055411782,38.0,38.0,14156,16.5183,11638,411,28.3163,96,1.4342,0.023,0.3619,0.09701,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s2,2,94.11962323,55.90793548,0.904253097,5.645259032,104.93,48.7855,0.92037,5.5986,310.0,310.0,56.92183811,25.11766137,0.073935617,1.08363934,4.0,4.0,12401,19.139,10038,354,28.3559,80,1.3963,0.0305,0.1053,0.09007,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s20,20,107.538388,62.08952427,0.902420162,5.484811974,118.44,51.428,0.91677,5.3384,309.0,309.0,54.65846997,33.90748345,0.063572625,1.015374984,40.0,40.0,13671,17.1753,11316,416,27.2019,88,1.4286,0.0245,0.3268,0.1115,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s21,21,101.9618656,59.50043939,0.906012455,5.60546,114.015,49.3125,0.92144,5.38865,330.0,330.0,57.50104519,31.9203044,0.064493589,1.113888948,42.0,42.0,14387,16.221,11788,386,30.5389,106,1.4369,0.0302,0.2953,0.09216,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s22,22,94.4588928,60.26425,0.912551776,5.536833224,106.17,50.4085,0.924215,5.41255,304.0,304.0,58.90409233,30.10375601,0.055177567,1.014803565,44.0,44.0,13670,17.1767,11214,416,26.9567,74,1.425,0.0328,0.2672,0.1079,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s23,23,87.83168771,60.48192359,0.906478439,5.52878505,88.854,51.063,0.91809,5.3975,301.0,301.0,57.96316862,29.1613838,0.062163571,1.054449694,46.0,46.0,13658,17.1935,11234,378,29.7196,86,1.4214,0.0292,0.232,0.0714,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s24,24,97.38382619,63.99870748,0.909746395,5.525368027,102.645,52.5065,0.91949,5.36525,294.0,294.0,57.99150247,32.64029638,0.062049545,1.040550146,48.0,48.0,12843,18.4115,10588,374,28.3102,71,1.4069,0.0252,0.1971,0.07124,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s25,25,99.00614865,61.12479279,0.903915586,5.352814114,110.77,51.568,0.92226,5.2251,333.0,333.0,59.50553578,31.70607696,0.068466851,0.988695684,50.0,50.0,13228,17.8174,10831,357,30.3389,78,1.4117,0.0258,0.1804,0.08286,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s26,26,88.19089935,63.30541694,0.90924355,5.388199674,95.042,49.247,0.92807,5.276,307.0,307.0,60.49047138,37.29965461,0.073065136,1.142373745,52.0,52.0,13054,18.0816,10676,362,29.4917,97,1.4115,0.0271,0.1781,0.08752,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s27,27,95.13818997,60.42506189,0.921082052,5.489840391,102.71,47.802,0.93577,5.3938,307.0,307.0,57.6206306,34.65879191,0.050674844,0.98465715,54.0,54.0,13070,18.057,10809,362,29.8591,101,1.4116,0.028,0.1801,0.0888,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s28,28,100.4766597,62.72917742,0.912379581,5.547402903,107.965,52.813,0.933765,5.37935,310.0,310.0,58.08720405,33.93592276,0.075105084,1.084282938,56.0,56.0,13804,16.9905,11489,379,30.314,103,1.4236,0.0235,0.2402,0.1028,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s3,3,99.30700803,56.07677705,0.905271344,5.559382623,105.26,47.944,0.9222,5.3885,305.0,305.0,55.07304931,27.16292318,0.081363499,1.062537249,6.0,6.0,11876,20.0735,9612,384,25.0312,69,1.3834,0.0216,0.1281,0.06945,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s4,4,101.340004,57.39308251,0.908412772,5.598367327,110.38,48.144,0.92703,5.5405,303.0,303.0,56.00499565,26.99788895,0.070195562,0.930764904,8.0,8.0,12183,19.5173,9992,402,24.8557,58,1.3916,0.0262,0.1509,0.09158,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s5,5,101.9300248,54.60806811,0.905511455,5.546860372,113.2,48.357,0.92005,5.3252,323.0,323.0,55.09488299,22.97576109,0.062311959,1.120409407,10.0,10.0,12855,18.3925,10445,390,26.7821,79,1.4023,0.0212,0.1751,0.1196,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s6,6,103.1757973,58.93790722,0.902218866,5.596541581,111.45,49.188,0.92255,5.4429,291.0,291.0,53.11721459,29.81869606,0.074392851,1.05428057,12.0,12.0,12042,19.7692,9795,367,26.6894,71,1.3889,0.0258,0.1913,0.09425,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s7,7,100.706635,57.51407986,0.904634618,5.732289583,106.06,48.241,0.927525,5.63705,288.0,288.0,53.6274744,27.58575061,0.075716089,1.052867594,14.0,14.0,11579,20.6397,9532,358,26.6257,73,1.3786,0.0313,0.2125,0.07951,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s8,8,99.23655646,55.01115692,0.910117477,5.678496308,105.95,47.448,0.92618,5.6093,325.0,325.0,53.91920064,24.64536516,0.06248806,0.991702236,16.0,16.0,12061,19.7349,9829,363,27.0771,75,1.389,0.0246,0.2392,0.1026,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t21_s9,9,97.96411832,57.94606472,0.908863398,5.717750162,106.86,49.678,0.92622,5.5577,309.0,309.0,54.74869882,29.72398546,0.063188639,1.067620903,18.0,18.0,12553,18.8831,10264,410,25.0341,73,1.4008,0.0243,0.2694,0.09279,262144,21,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s1,1,94.80352952,55.13028939,0.913118875,5.640890354,97.125,47.831,0.93111,5.4889,311.0,311.0,56.04917471,23.87634246,0.067166118,1.034264187,2.0,2.0,12175,19.5314,9904,356,27.8202,81,1.3953,0.0248,0.1082,0.05694,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s10,10,97.38673065,58.73238462,0.904562,5.687955692,104.47,49.595,0.92079,5.5685,325.0,325.0,55.44160835,30.40513271,0.064763732,1.105631343,20.0,20.0,12826,18.4386,10489,413,25.3971,73,1.4094,0.0261,0.291,0.1002,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s11,11,99.80462727,58.66833856,0.898186144,5.691357994,108.43,50.6,0.91908,5.5494,319.0,319.0,54.74633769,27.03003297,0.070025358,1.081693254,22.0,22.0,12721,18.6073,10394,377,27.5703,84,1.4086,0.0267,0.3057,0.07323,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s12,12,97.08008328,59.87566557,0.904753607,5.752562623,108.18,49.311,0.92541,5.5449,305.0,305.0,55.76075988,33.23184533,0.073199764,1.126529453,24.0,24.0,13275,17.7473,10793,447,24.1454,87,1.4165,0.0275,0.3327,0.05897,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s13,13,102.4724241,57.48517187,0.909056375,5.814432188,111.885,49.6975,0.9243,5.68055,320.0,320.0,54.00444623,26.66298983,0.063462139,1.130910372,26.0,26.0,13787,17.0139,11200,404,27.7228,91,1.4258,0.028,0.3661,0.07341,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s14,14,93.74270833,60.32349383,0.903862222,5.773086728,101.32,50.487,0.92176,5.6424,324.0,324.0,56.43234301,33.43591028,0.070911296,1.146653147,28.0,28.0,13885,16.8797,11434,454,25.185,116,1.4298,0.0236,0.3842,0.08475,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s15,15,104.7493738,60.94992429,0.898916309,5.790859306,111.12,51.758,0.92195,5.6075,317.0,317.0,53.71075762,31.60256077,0.083695473,1.137399604,30.0,30.0,13802,16.9933,11241,450,24.98,99,1.4267,0.0285,0.3869,0.09756,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s16,16,103.4270689,58.55134268,0.90320972,5.633109969,111.54,47.662,0.923,5.5011,321.0,321.0,53.66268714,30.01934242,0.074511144,1.066739015,32.0,32.0,13852,16.9247,11228,465,24.1462,91,1.4259,0.0255,0.3852,0.1137,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s17,17,104.4407815,59.28021581,0.906721125,5.641175684,114.62,50.176,0.9267,5.5275,329.0,329.0,56.99165506,30.60841061,0.069028095,1.138512927,34.0,34.0,14638,15.9085,11911,460,25.8935,100,1.444,0.0266,0.3803,0.1086,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s18,18,103.0487566,59.43675758,0.907077576,5.646986667,111.36,51.0395,0.92646,5.51675,330.0,330.0,56.0819962,30.34923602,0.07005758,1.031868497,36.0,36.0,14041,16.67,11498,414,27.7729,82,1.4291,0.0225,0.3714,0.1117,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s19,19,99.86550127,60.6595873,0.906731937,5.54209619,114.06,51.98,0.92246,5.4023,315.0,315.0,58.44620165,29.24766274,0.062391016,1.087373059,38.0,38.0,14010,16.7113,11601,451,25.7228,93,1.4364,0.0249,0.3649,0.09736,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s2,2,95.67848458,55.09926282,0.910489263,5.594708654,102.455,46.8285,0.9253,5.50085,312.0,312.0,57.48824923,25.08143112,0.061775185,1.02445209,4.0,4.0,12396,19.1475,10026,364,27.544,83,1.3957,0.0236,0.1092,0.07892,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s20,20,100.2419812,59.32483133,0.903560753,5.492746988,112.325,49.57,0.923395,5.4084,332.0,332.0,57.69792955,28.40672716,0.063756897,1.046481343,40.0,40.0,13756,17.0568,11382,439,25.9271,95,1.4285,0.0224,0.3293,0.1354,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s21,21,98.54856262,58.44207668,0.912967732,5.587454313,106.7,50.252,0.92897,5.4234,313.0,313.0,56.32832747,28.56884887,0.065158563,1.152282202,42.0,42.0,14096,16.5971,11578,434,26.6774,99,1.4334,0.0274,0.2972,0.0937,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s22,22,99.21147185,59.28281548,0.905426131,5.523235417,109.05,52.1225,0.92229,5.34315,336.0,336.0,58.26865507,29.47273004,0.069617587,1.158196469,44.0,44.0,13780,17.0236,11333,398,28.4749,86,1.4247,0.03,0.2708,0.09806,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s23,23,93.54805974,59.7609393,0.910421757,5.509510224,101.19,52.257,0.92616,5.4071,313.0,313.0,58.71347515,29.7342675,0.05830322,1.024238203,46.0,46.0,13620,17.2471,11244,391,28.757,90,1.4215,0.0226,0.2342,0.0653,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s24,24,89.89690903,61.77132441,0.904706656,5.490983612,93.945,48.671,0.92094,5.3568,299.0,299.0,57.29294793,34.8794241,0.067082332,1.009724531,48.0,48.0,12916,18.2961,10666,376,28.367,84,1.4076,0.0229,0.1979,0.0603,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s25,25,94.51268303,60.75885312,0.917054438,5.377370937,99.472,50.474,0.92772,5.2536,320.0,320.0,57.6089856,32.6123168,0.057947454,0.93501091,50.0,50.0,13185,17.8821,10814,382,28.3089,93,1.4123,0.0257,0.1805,0.08505,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s26,26,95.79148457,60.96327331,0.914869293,5.368533119,107.1,50.011,0.93313,5.2318,311.0,311.0,59.71665964,35.86392606,0.066649224,1.035816996,52.0,52.0,13371,17.6055,10974,355,30.9127,109,1.4172,0.0264,0.1783,0.07998,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s27,27,92.32913586,59.81336728,0.91008821,5.383051235,97.7805,49.277,0.924755,5.27875,324.0,324.0,57.51044791,32.68409476,0.0658941,0.899171894,54.0,54.0,13181,17.8881,10875,384,28.3203,97,1.4111,0.0231,0.1812,0.0732,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s28,28,96.77666843,62.40988615,0.918397938,5.477160308,103.39,50.156,0.93218,5.39,325.0,325.0,58.21589465,33.65994477,0.05912255,0.929107425,56.0,56.0,14047,16.662,11620,373,31.1528,114,1.4284,0.0244,0.2412,0.1144,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s3,3,95.27156666,57.38864548,0.90060709,5.508007358,104.53,50.491,0.91999,5.3961,299.0,299.0,55.6039574,26.57752951,0.067366174,0.946592076,6.0,6.0,11478,20.8389,9345,382,24.4634,57,1.3718,0.0202,0.1295,0.06637,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s4,4,98.08141383,55.69189,0.9030308,5.556048667,102.34,47.3245,0.924515,5.4152,300.0,300.0,54.47051727,26.99451549,0.077886238,1.100934568,8.0,8.0,12057,19.7421,9887,388,25.482,72,1.3843,0.028,0.153,0.07302,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s5,5,101.7924168,56.79389145,0.912285658,5.557632895,111.625,47.606,0.924795,5.4429,304.0,304.0,54.24561173,26.96700937,0.059675221,1.071250907,10.0,10.0,12715,18.617,10373,382,27.1545,83,1.4022,0.0277,0.1752,0.1004,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s6,6,101.2621768,56.46736308,0.903487262,5.477572923,111.93,48.415,0.92718,5.3334,325.0,325.0,54.63303981,27.3080861,0.07750118,0.989046239,12.0,12.0,12359,19.2109,9931,361,27.5097,92,1.3927,0.0255,0.1942,0.1082,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s7,7,99.85710872,58.86313423,0.906310503,5.694825503,106.125,52.049,0.9194,5.5702,298.0,298.0,53.89116169,26.1385003,0.062621725,1.127175922,14.0,14.0,11288,21.2233,9331,357,26.1373,60,1.3713,0.0273,0.2145,0.08421,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s8,8,102.3381116,57.41725806,0.907177129,5.650210645,104.45,49.077,0.92382,5.57315,310.0,310.0,52.77772372,29.0110915,0.070386849,0.964205954,16.0,16.0,12112,19.6434,9886,379,26.0844,67,1.3913,0.0303,0.2424,0.07329,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t22_s9,9,99.78800677,56.09164241,0.902673228,5.682436076,107.14,49.143,0.922525,5.51905,316.0,316.0,54.93593937,27.22526478,0.070991096,1.11539565,18.0,18.0,12914,18.2993,10570,376,28.1117,87,1.4068,0.0263,0.2716,0.09968,262144,22,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s1,1,95.66507952,55.50240968,0.905582387,5.659523226,104.115,47.7405,0.92073,5.55105,310.0,310.0,56.45973291,27.03683621,0.064033423,1.038605953,2.0,2.0,11793,20.2289,9609,363,26.4711,59,1.3879,0.027,0.1083,0.05389,262144,23,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s10,10,98.38573876,56.78610749,0.909112899,5.691526384,106.19,46.91,0.92377,5.6393,307.0,307.0,55.47496717,27.27614207,0.063369438,1.017286254,20.0,20.0,13210,17.8444,10870,413,26.3196,101,1.4168,0.027,0.2891,0.09398,262144,23,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s11,11,101.2047827,55.46689595,0.908817543,5.754279769,108.18,46.875,0.926505,5.5779,346.0,346.0,53.53542681,25.10671024,0.069505068,1.191686988,22.0,22.0,12679,18.6755,10371,427,24.2881,77,1.4057,0.0237,0.3089,0.08802,262144,23,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s12,12,91.89391026,59.58058333,0.906584231,5.799033013,97.2905,49.989,0.925545,5.54565,312.0,312.0,54.95630418,30.70861888,0.075612144,1.141832708,24.0,24.0,12845,18.4083,10516,409,25.7115,66,1.4085,0.0216,0.3324,0.0758,262144,23,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s13,13,101.5102708,59.27194099,0.908200776,5.846210559,108.625,49.2805,0.917415,5.6092,322.0,322.0,56.39987356,30.0132978,0.060390599,1.219062247,26.0,26.0,13750,17.0651,11234,416,27.0048,98,1.4235,0.0241,0.368,0.06792,262144,23,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s14,14,98.34452159,59.62313968,0.901691333,5.860190159,112.48,49.337,0.92298,5.6072,315.0,315.0,56.62493952,29.13267378,0.073452589,1.262776828,28.0,28.0,13559,17.3336,11136,467,23.8458,94,1.4253,0.0301,0.3858,0.09588,262144,23,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s15,15,106.5114425,56.69433234,0.905939521,5.765461377,113.935,48.045,0.922245,5.5766,334.0,334.0,53.37875084,27.66335606,0.06685008,1.242821784,30.0,30.0,13853,16.9233,11378,444,25.6261,97,1.4297,0.0237,0.3931,0.08906,262144,23,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s16,16,100.4734531,59.29346914,0.903466636,5.684179938,108.43,48.978,0.92288,5.49185,324.0,324.0,55.1725337,29.2288559,0.068233657,1.088442147,32.0,32.0,14091,16.6037,11463,430,26.6581,96,1.4285,0.0264,0.39,0.09828,262144,23,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s17,17,102.4561853,60.17258154,0.913500431,5.714056923,108.43,49.595,0.92683,5.4477,325.0,325.0,55.3793603,30.15804126,0.054798617,1.170972117,34.0,34.0,14386,16.2222,11737,471,24.9193,94,1.4399,0.0219,0.3862,0.1076,262144,23,0
maskappliedISO8bit_flucol594_kpcclusters_800nm_poc0_60745_20x_g55_1_MMStack_Pos0_t23_s18,18,105.2787596,60.10252866,0.903108376,5.553413694,113.295,49.021,0.924065,5.4832,314.0,314.0,57.65628312,32.44456733,0.077669526,0.968954599,36.0,36.0,14099,16.5932,11487,446,25.7556,85,1.4294,0.0233,0.3734,0.1075,262144,23,0
